This file is created using OBDScope v1.71
31.10.2013
www.obdscope.com

;;0x04;0x05;0x06;0x07;0x0b;0x0b;0x0c;0x0d;0x0d;0x0e;0x0f;0x10;0x11;0x15;0x21;0x24;0x24;0x24;0x439;0x438;0x437;0x437;0x437;0x442;0x442;0x443;0x470
Cycle;Timestamp;Calculated Load (%);Engine Coolant Temperature (°C);Short Term Fuel Trim B1 (%);Long Term Fuel Trim B1 (%);Intake Manifold Pressure (kPa(a));Intake Manifold Pressure (bar(g));Engine RPM (1/min);Vehicle Speed (km/h);Vehicle Speed (m/s);Timing advance (°);Intake Air Temperature (°C);Air Flow Rate (g/s);Absolute Throttle Position (%);O2 Sensor B1S2 (V);Distance with MIL (km);O2 Sensor (L/WB) B1S1 (V);O2 Sensor (L/WB) B1S1 (EqR);O2 Sensor (L/WB) B1S1 (lambda);Fuel System (0=Closed 1=Cold(O) 2=Load(O) 3=Fail(O) -1=Fail(C);OBD Port Voltage (V);Momentary Fuel Economy (l/100km);Momentary Fuel Economy (km/l);Momentary Fuel Economy (l/h);Engine power (hp);Engine power (kW);Engine torque (Nm);AFR B1S1
1376;08:53:42.0;2.35294;90;-0.7812;-3.1248;37;-0.64325;728;0;0;15;24;3.23;11.3725;0.6;0;2.13708;1.00337;0.996643;0;13.1;;;1.0991;3.59381;2.64325;35.1521;14.6937
1377;08:53:43.0;2.35294;90;-0.7812;-3.1248;37;-0.64325;731.25;0;0;15;24;3.2;11.3725;0.6;0;2.13708;1.00337;0.996643;0;13.1;;;1.08889;3.56044;2.6187;34.6708;14.6937
1378;08:53:44.0;2.35294;90;-0.7812;-3.1248;37;-0.64325;731.25;0;0;15;24;3.2;11.3725;0.58;0;2.1571;0.999207;1.00079;0;13.1;;;1.08889;3.56044;2.6187;34.6708;14.6937
1379;08:53:45.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;731.25;0;0;15;24;3.2;11.3725;0.58;0;2.1571;0.999207;1.00079;0;13.1;;;1.08889;3.56044;2.6187;34.6708;14.6583
1380;08:53:46.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;734.25;0;0;15;24;3.2;11.3725;0.58;0;2.1571;0.999207;1.00079;0;13.1;;;1.08889;3.56044;2.6187;34.5292;14.6583
1381;08:53:47.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;734.25;0;0;15;25;3.17;11.3725;0.625;0;2.1571;0.999207;1.00079;0;13.1;;;1.07868;3.52706;2.59415;34.2054;14.6583
1382;08:53:48.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;734.25;0;0;15;25;3.17;11.3725;0.625;0;2.1521;1.0007;0.999298;0;13.1;;;1.07868;3.52706;2.59415;34.2054;14.6632
1383;08:53:49.0;2.7451;91;-0.7812;-3.1248;37;-0.64325;734.25;0;0;15;25;3.17;11.3725;0.625;0;2.1521;1.0007;0.999298;0;13.1;;;1.07868;3.52706;2.59415;34.2054;14.6632
1384;08:53:50.0;2.7451;91;-0.7812;-3.1248;37;-0.64325;728;0;0;14;25;3.17;11.3725;0.625;0;2.1521;1.0007;0.999298;0;13.1;;;1.07868;3.52706;2.59415;34.4991;14.6632
1385;08:53:51.0;2.7451;91;-0.7812;-3.1248;37;-0.64325;728;0;0;14;25;3.23;11.3725;0.65;0;2.14209;1.00229;0.997711;0;13.1;;;1.0991;3.59381;2.64325;35.1521;14.6632
1386;08:53:52.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;728;0;0;14;25;3.23;11.3725;0.65;0;2.14209;1.00229;0.997711;0;12.9;;;1.0991;3.59381;2.64325;35.1521;14.6435
1387;08:53:53.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;737.5;0;0;14;25;3.23;11.3725;0.65;0;2.14209;1.00229;0.997711;0;12.9;;;1.0991;3.59381;2.64325;35.1521;14.6435
1388;08:53:54.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;737.5;0;0;15;25;3.19;11.3725;0.65;0;2.14209;1.00229;0.997711;0;12.9;;;1.08549;3.54931;2.61052;34.2696;14.6435
1389;08:53:55.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;737.5;0;0;15;25;3.19;11.3725;0.59;0;2.12708;1.00543;0.994598;0;13.1;;;1.08549;3.54931;2.61052;34.2696;14.6435
1390;08:53:56.0;2.7451;91;-0.7812;-3.1248;37;-0.64325;737.5;0;0;15;25;3.19;11.3725;0.59;0;2.12708;1.00543;0.994598;0;13.1;;;1.08549;3.54931;2.61052;34.2696;14.7144
1391;08:53:57.0;2.7451;91;-0.7812;-3.1248;37;-0.64325;746.75;0;0;15;25;3.19;11.3725;0.59;0;2.12708;1.00543;0.994598;0;13.1;;;1.08549;3.54931;2.61052;33.8451;14.7144
1392;08:53:58.0;2.7451;91;-0.7812;-3.1248;37;-0.64325;746.75;0;0;15;25;3.19;11.3725;0.605;0;2.12708;1.00543;0.994598;0;13.1;;;1.08549;3.54931;2.61052;33.8451;14.7144
1393;08:53:59.0;2.35294;91;-0.7812;-3.1248;37;-0.64325;746.75;0;0;15;25;3.19;11.3725;0.605;0;2.16211;0.996806;1.0032;0;13.1;;;1.08549;3.54931;2.61052;33.8451;14.757
1394;08:54:00.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;746.75;0;0;15;25;3.19;11.3725;0.605;0;2.16211;0.996806;1.0032;0;13.1;;;1.08549;3.54931;2.61052;33.8451;14.757
1395;08:54:01.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;743.75;0;0;16;25;3.19;11.3725;0.605;0;2.16211;0.996806;1.0032;0;13.1;;;1.08549;3.54931;2.61052;33.9816;14.757
1396;08:54:02.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;743.75;0;0;16;25;3.19;11.3725;0.685;0;2.13708;1.00318;0.996826;0;13.1;;;1.08549;3.54931;2.61052;33.9816;14.757
1397;08:54:03.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;743.75;0;0;16;25;3.19;11.3725;0.685;0;2.13708;1.00318;0.996826;0;13;;;1.08549;3.54931;2.61052;33.9816;14.6897
1398;08:54:04.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;746.75;0;0;16;25;3.19;11.3725;0.685;0;2.13708;1.00318;0.996826;0;13;;;1.08549;3.54931;2.61052;33.8451;14.6897
1399;08:54:05.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;746.75;0;0;15;25;3.2;11.3725;0.695;0;2.13708;1.00318;0.996826;0;13;;;1.08889;3.56044;2.6187;33.9512;14.6897
1400;08:54:06.0;2.35294;92;-0.7812;-3.1248;37;-0.64325;746.75;0;0;15;25;3.2;11.3725;0.695;0;2.14209;1.00199;0.998016;0;13.1;;;1.08889;3.56044;2.6187;33.9512;14.6462
1401;08:54:07.0;2.35294;92;-1.5624;-3.1248;37;-0.64325;746.75;0;0;15;25;3.2;11.3725;0.695;0;2.14209;1.00199;0.998016;0;13.1;;;1.08889;3.56044;2.6187;33.9512;14.6462
1402;08:54:08.0;2.35294;92;-1.5624;-3.1248;37;-0.64325;731.25;0;0;16;26;3.2;11.3725;0.695;0;2.14209;1.00199;0.998016;0;13.1;;;1.08889;3.56044;2.6187;34.6708;14.6462
1403;08:54:09.0;2.35294;92;-1.5624;-3.1248;37;-0.64325;731.25;0;0;16;26;3.16;11.3725;0.675;0;2.16211;0.997261;1.00275;0;13.1;;;1.07528;3.51593;2.58597;34.2374;14.6462
1404;08:54:10.0;9.41176;92;-1.5624;-3.1248;37;-0.64325;731.25;0;0;16;26;3.16;11.3725;0.675;0;2.16211;0.997261;1.00275;0;12.9;;;1.07528;3.51593;2.58597;34.2374;14.9194
1405;08:54:11.0;9.41176;92;2.3436;0;52;-0.49325;1578;0;0;16;26;3.16;11.3725;0.675;0;2.16211;0.997261;1.00275;0;12.9;;;1.07528;3.51593;2.58597;34.2374;14.9194
1406;08:54:12.0;9.41176;92;2.3436;0;52;-0.49325;1578;6;1.66667;28;26;19.43;19.2157;0.675;0;2.16211;0.997261;1.00275;0;12.9;110.193;0.907496;6.6116;21.6185;15.9004;97.5541;14.9194
1407;08:54:13.0;9.41176;92;2.3436;0;52;-0.49325;1578;6;1.66667;28;26;19.43;19.2157;0.865;0;2.01697;1.0274;0.973328;0;13.1;110.193;0.907496;6.6116;21.6185;15.9004;97.5541;13.4802
1408;08:54:14.0;3.92157;93;-7.812;0;52;-0.49325;1578;6;1.66667;28;26;19.43;19.2157;0.865;0;2.01697;1.0274;0.973328;0;13.1;110.193;0.907496;6.6116;21.6185;15.9004;97.5541;13.4802
1409;08:54:15.0;3.92157;93;-7.812;0;65;-0.36325;1578;20;5.55556;30;25;19.43;19.2157;0.865;0;2.01697;1.0274;0.973328;0;13.1;33.058;3.02499;6.6116;21.6185;15.9004;97.5541;13.4802
1410;08:54:16.0;3.92157;93;-7.812;0;65;-0.36325;1578;20;5.55556;30;25;19.64;19.2157;0.88;0;2.01697;1.0274;0.973328;0;13.1;33.4153;2.99264;6.68306;21.8522;16.0723;98.6085;13.4802
1411;08:54:17.0;7.45098;93;-7.812;0;65;-0.36325;1578;20;5.55556;30;25;19.64;19.2157;0.88;0;1.95691;1.03164;0.96933;0;13.1;33.4153;2.99264;6.68306;21.8522;16.0723;98.6085;13.7795
1412;08:54:18.0;7.45098;93;-7.0308;-1.5624;52;-0.49325;2403;20;5.55556;30;25;19.64;19.2157;0.88;0;1.95691;1.03164;0.96933;0;13.1;33.4153;2.99264;6.68306;21.8522;16.0723;98.6085;13.7795
1413;08:54:19.0;7.45098;93;-7.0308;-1.5624;52;-0.49325;2403;32;8.88889;36;24;19.27;19.2157;0.88;0;1.95691;1.03164;0.96933;0;13.1;20.4911;4.88017;6.55715;21.4405;15.7695;63.5342;13.7795
1414;08:54:20.0;7.45098;93;-7.0308;-1.5624;52;-0.49325;2403;32;8.88889;36;24;19.27;17.6471;0.74;0;1.80176;1.05012;0.952271;0;13.2;20.4911;4.88017;6.55715;21.4405;15.7695;63.5342;13.7795
1415;08:54:21.0;4.70588;93;7.0308;-1.5624;52;-0.49325;2403;32;8.88889;36;24;19.27;17.6471;0.74;0;1.80176;1.05012;0.952271;0;13.2;20.4911;4.88017;6.55715;21.4405;15.7695;63.5342;15.2881
1416;08:54:22.0;4.70588;93;7.0308;-3.1248;19;-0.82325;2578;34;9.44444;41;24;19.27;17.6471;0.74;0;1.80176;1.05012;0.952271;0;13.2;19.2857;5.18518;6.55715;21.4405;15.7695;59.2214;15.2881
1417;08:54:23.0;4.70588;93;7.0308;-3.1248;19;-0.82325;2578;34;9.44444;41;24;8.32;15.2941;0.8;0;1.80176;1.05012;0.952271;0;13.2;8.3268;12.0094;2.83111;9.25713;6.80862;25.5694;15.2881
1418;08:54:24.0;4.70588;93;7.0308;-3.1248;19;-0.82325;2578;34;9.44444;41;24;8.32;15.2941;0.8;0;2.04199;1.01663;0.983643;0;13.1;8.3268;12.0094;2.83111;9.25713;6.80862;25.5694;14.5887
1419;08:54:25.0;9.41176;93;0.7812;0.7812;37;-0.64325;2578;34;9.44444;41;24;8.32;15.2941;0.8;0;2.04199;1.01663;0.983643;0;13.1;8.3268;12.0094;2.83111;9.25713;6.80862;25.5694;14.5887
1420;08:54:26.0;9.41176;93;0.7812;0.7812;37;-0.64325;2725;36;10;37;23;25.83;15.2941;0.8;0;2.04199;1.01663;0.983643;0;13.1;24.4149;4.09585;8.78938;28.7394;21.1378;75.0996;14.5887
1421;08:54:27.0;9.41176;93;0.7812;0.7812;37;-0.64325;2725;36;10;37;23;25.83;20.3922;0.75;0;2.16211;0.998963;1.00104;0;13.1;24.4149;4.09585;8.78938;28.7394;21.1378;75.0996;14.5887
1422;08:54:28.0;23.5294;93;0.7812;0.7812;37;-0.64325;2725;36;10;37;23;25.83;20.3922;0.75;0;2.16211;0.998963;1.00104;0;13.1;24.4149;4.09585;8.78938;28.7394;21.1378;75.0996;14.9683
1423;08:54:29.0;23.5294;93;0.7812;-2.3436;18;-0.83325;2740.5;46;12.7778;37;23;25.83;20.3922;0.75;0;2.16211;0.998963;1.00104;0;13.1;19.1073;5.23359;8.78938;28.7394;21.1378;74.6749;14.9683
1424;08:54:30.0;23.5294;93;0.7812;-2.3436;18;-0.83325;2740.5;46;12.7778;32;23;25.83;20.7843;0.75;0;2.16211;0.998963;1.00104;0;13.1;19.1073;5.23359;8.78938;28.7394;21.1378;74.6749;14.9683
1425;08:54:31.0;23.5294;93;0.7812;-2.3436;18;-0.83325;2740.5;46;12.7778;32;23;25.83;20.7843;0.72;0;1.87683;1.05502;0.947845;0;13;19.1073;5.23359;8.78938;28.7394;21.1378;74.6749;14.9683
1426;08:54:32.0;8.23529;93;0;-2.3436;18;-0.83325;2740.5;46;12.7778;32;23;25.83;20.7843;0.72;0;1.87683;1.05502;0.947845;0;13;19.1073;5.23359;8.78938;28.7394;21.1378;74.6749;13.9513
1427;08:54:33.0;8.23529;93;0;-1.5624;36;-0.65325;2715.5;52;14.4444;38;23;25.83;20.7843;0.72;0;1.87683;1.05502;0.947845;0;13;16.9026;5.91623;8.78938;28.7394;21.1378;75.3624;13.9513
1428;08:54:34.0;8.23529;93;0;-1.5624;36;-0.65325;2715.5;52;14.4444;38;23;21.4;19.6078;0.755;0;1.87683;1.05502;0.947845;0;13;14.0037;7.14095;7.28195;23.8104;17.5126;62.4373;13.9513
1429;08:54:35.0;21.1765;93;0;-1.5624;36;-0.65325;2715.5;52;14.4444;38;23;21.4;19.6078;0.755;0;2.18213;0.990958;1.00912;0;13.2;14.0037;7.14095;7.28195;23.8104;17.5126;62.4373;14.4528
1430;08:54:36.0;21.1765;93;0.7812;-0.7812;48;-0.53325;2715.5;52;14.4444;38;23;21.4;19.6078;0.755;0;2.18213;0.990958;1.00912;0;13.2;14.0037;7.14095;7.28195;23.8104;17.5126;62.4373;14.4528
1431;08:54:37.0;21.1765;93;0.7812;-0.7812;48;-0.53325;3137.5;60;16.6667;44;23;21.4;19.6078;0.755;0;2.18213;0.990958;1.00912;0;13.2;12.1366;8.23956;7.28195;23.8104;17.5126;54.0393;14.4528
1432;08:54:38.0;21.1765;93;0.7812;-0.7812;48;-0.53325;3137.5;60;16.6667;44;23;11.36;15.2941;0.77;0;2.17212;0.994295;1.00574;0;13.2;6.44259;15.5217;3.86556;12.6395;9.29639;28.6863;14.4528
1433;08:54:39.0;9.01961;93;0.7812;-0.7812;48;-0.53325;3137.5;60;16.6667;44;23;11.36;15.2941;0.77;0;2.17212;0.994295;1.00574;0;13;6.44259;15.5217;3.86556;12.6395;9.29639;28.6863;14.5224
1434;08:54:40.0;9.01961;93;2.3436;0;47;-0.54325;3187.5;60;16.6667;44;23;11.36;15.2941;0.77;0;2.17212;0.994295;1.00574;0;13;6.44259;15.5217;3.86556;12.6395;9.29639;28.6863;14.5224
1435;08:54:41.0;9.01961;93;2.3436;0;47;-0.54325;3187.5;62;17.2222;38;23;32.62;22.7451;0.77;0;2.17212;0.994295;1.00574;0;13;17.903;5.58565;11.0999;36.2942;26.6944;81.08;14.5224
1436;08:54:42.0;9.01961;93;2.3436;0;47;-0.54325;3187.5;62;17.2222;38;23;32.62;22.7451;0.69;0;2.08203;1.0113;0.988831;0;13.1;17.903;5.58565;11.0999;36.2942;26.6944;81.08;14.5224
1437;08:54:43.0;9.01961;93;0;0;47;-0.54325;3187.5;62;17.2222;38;23;32.62;22.7451;0.69;0;2.08203;1.0113;0.988831;0;13.1;17.903;5.58565;11.0999;36.2942;26.6944;81.08;12.9455
1438;08:54:44.0;9.01961;93;0;0.7812;51;-0.50325;2656.25;68;18.8889;42;23;32.62;22.7451;0.69;0;2.08203;1.0113;0.988831;0;13.1;16.3233;6.1262;11.0999;36.2942;26.6944;97.296;12.9455
1439;08:54:45.0;9.01961;93;0;0.7812;51;-0.50325;2656.25;68;18.8889;42;22;7.94;15.6863;0.825;0;2.08203;1.0113;0.988831;0;13.1;3.97324;25.1684;2.70181;8.83433;6.49765;23.6827;12.9455
1440;08:54:46.0;8.23529;93;0;0.7812;51;-0.50325;2656.25;68;18.8889;42;22;7.94;15.6863;0.825;0;2.047;1.01352;0.986664;0;13.1;3.97324;25.1684;2.70181;8.83433;6.49765;23.6827;14.0724
1441;08:54:47.0;8.23529;93;-7.812;0.7812;20;-0.81325;2656.25;68;18.8889;42;22;7.94;15.6863;0.825;0;2.047;1.01352;0.986664;0;13.1;3.97324;25.1684;2.70181;8.83433;6.49765;23.6827;14.0724
1442;08:54:48.0;8.23529;93;-7.812;0.7812;20;-0.81325;2596.75;66;18.3333;42;22;6.96;15.6863;0.825;0;2.047;1.01352;0.986664;0;13.1;3.58838;27.8677;2.36833;7.74395;5.69567;21.2353;14.0724
1443;08:54:49.0;8.23529;93;-7.812;0.7812;20;-0.81325;2596.75;66;18.3333;42;22;6.96;13.7255;0.81;0;2.23218;0.973124;1.02762;0;13.1;3.58838;27.8677;2.36833;7.74395;5.69567;21.2353;14.0724
1444;08:54:50.0;6.66667;92;-7.812;0.7812;20;-0.81325;2596.75;66;18.3333;42;22;6.96;13.7255;0.81;0;2.23218;0.973124;1.02762;0;13.1;3.58838;27.8677;2.36833;7.74395;5.69567;21.2353;14.8077
1445;08:54:51.0;6.66667;92;2.3436;0.7812;18;-0.83325;2415.5;66;18.3333;42;22;6.96;13.7255;0.81;0;2.23218;0.973124;1.02762;0;13.1;3.58838;27.8677;2.36833;7.74395;5.69567;21.2353;14.8077
1446;08:54:52.0;6.66667;92;2.3436;0.7812;18;-0.83325;2415.5;62;17.2222;40;23;5.38;12.9412;0.81;0;2.23218;0.973124;1.02762;0;13.1;2.95273;33.8669;1.83069;5.98598;4.40269;17.6464;14.8077
1447;08:54:53.0;6.66667;92;2.3436;0.7812;18;-0.83325;2415.5;62;17.2222;40;23;5.38;12.9412;0.005;0;5.10999;0.66668;1.49997;2;13;2.95273;33.8669;1.83069;5.98598;4.40269;17.6464;14.8077
1448;08:54:54.0;4.31373;91;0;0.7812;18;-0.83325;2415.5;62;17.2222;40;23;5.38;12.9412;0.005;0;5.10999;0.66668;1.49997;2;13;2.95273;33.8669;1.83069;5.98598;4.40269;17.6464;22.0496
1449;08:54:55.0;4.31373;91;0;-3.1248;21;-0.80325;2196.75;58;16.1111;39;23;5.38;12.9412;0.005;0;5.10999;0.66668;1.49997;2;13;3.15637;31.682;1.83069;5.98598;4.40269;19.4036;22.0496
1450;08:54:56.0;4.31373;91;0;-3.1248;21;-0.80325;2196.75;58;16.1111;39;23;4.67;12.549;0.005;0;5.10999;0.66668;1.49997;2;13;2.73982;36.4987;1.5891;5.19601;3.82167;16.8429;22.0496
1451;08:54:57.0;3.52941;91;0;-3.1248;21;-0.80325;2196.75;58;16.1111;39;23;4.67;12.549;0.005;0;5.10999;0.66668;1.49997;2;13.2;2.73982;36.4987;1.5891;5.19601;3.82167;16.8429;22.0496
1452;08:54:58.0;3.52941;91;0;-3.1248;21;-0.80325;2196.75;58;16.1111;39;23;4.67;12.549;0.005;0;5.10999;0.66668;1.49997;2;13.2;2.73982;36.4987;1.5891;5.19601;3.82167;16.8429;22.0496
1453;08:54:59.0;3.52941;91;0;-3.1248;21;-0.80325;2012.5;52;14.4444;38;23;4.45;12.549;0.005;0;5.10999;0.66668;1.49997;2;13.2;2.91199;34.3407;1.51424;4.95123;3.64163;17.5188;22.0496
1454;08:55:00.0;3.52941;91;0;-3.1248;21;-0.80325;2012.5;52;14.4444;38;23;4.45;12.549;0.01;0;5.10999;0.66668;1.49997;2;13.2;2.91199;34.3407;1.51424;4.95123;3.64163;17.5188;22.0496
1455;08:55:01.0;3.13725;90;0;-3.1248;21;-0.80325;2012.5;52;14.4444;38;23;4.45;12.549;0.01;0;5.10999;0.66668;1.49997;2;13.2;2.91199;34.3407;1.51424;4.95123;3.64163;17.5188;22.0496
1456;08:55:02.0;3.13725;90;0;-3.1248;22;-0.79325;1303;34;9.44444;38;23;4.45;12.549;0.01;0;5.10999;0.66668;1.49997;2;13.2;4.45364;22.4536;1.51424;4.95123;3.64163;27.058;22.0496
1457;08:55:03.0;3.13725;90;0;-3.1248;22;-0.79325;1303;34;9.44444;34;23;2.72;11.3725;0.01;0;5.10999;0.66668;1.49997;2;13.2;2.72222;36.7347;0.925556;3.02637;2.2259;16.5388;22.0496
1458;08:55:04.0;3.13725;90;0;-3.1248;22;-0.79325;1303;34;9.44444;34;23;2.72;11.3725;0.01;0;3.32825;0.668598;1.49567;2;13.2;2.72222;36.7347;0.925556;3.02637;2.2259;16.5388;15.974
1459;08:55:05.0;2.7451;90;0;-3.1248;22;-0.79325;1303;34;9.44444;34;23;2.72;11.3725;0.01;0;3.32825;0.668598;1.49567;2;13.2;2.72222;36.7347;0.925556;3.02637;2.2259;16.5388;15.974
1460;08:55:06.0;2.7451;90;0;-3.1248;38;-0.63325;771.75;8;2.22222;10;24;2.72;11.3725;0.01;0;3.32825;0.668598;1.49567;2;13.2;11.5694;8.64346;0.925556;3.02637;2.2259;27.9237;15.974
1461;08:55:07.0;2.7451;90;0;-3.1248;38;-0.63325;771.75;8;2.22222;10;24;12.05;77.6471;0.01;0;3.32825;0.668598;1.49567;2;13.2;51.2543;1.95105;4.10035;13.4073;9.86104;123.706;15.974
1462;08:55:08.0;14.5098;90;0;-3.1248;38;-0.63325;771.75;8;2.22222;10;24;12.05;77.6471;0.01;0;2.57751;0.855204;1.16931;0;13;51.2543;1.95105;4.10035;13.4073;9.86104;123.706;16.3473
1463;08:55:09.0;14.5098;90;24.2172;0.7812;94;-0.07325;1712.5;8;2.22222;10;24;12.05;77.6471;0.01;0;2.57751;0.855204;1.16931;0;13;51.2543;1.95105;4.10035;13.4073;9.86104;123.706;16.3473
1464;08:55:10.0;14.5098;90;24.2172;0.7812;94;-0.07325;1712.5;20;5.55556;10;24;38.65;77.6471;0.01;0;2.57751;0.855204;1.16931;0;13;65.7587;1.52071;13.1517;43.0034;31.629;178.813;16.3473
1465;08:55:11.0;14.5098;90;24.2172;0.7812;94;-0.07325;1712.5;20;5.55556;10;24;38.65;51.7647;0.745;0;2.09705;1.01264;0.987518;0;13;65.7587;1.52071;13.1517;43.0034;31.629;178.813;16.3473
1466;08:55:12.0;17.6471;90;24.2172;0.7812;94;-0.07325;1712.5;20;5.55556;10;24;38.65;51.7647;0.745;0;2.09705;1.01264;0.987518;0;13;65.7587;1.52071;13.1517;43.0034;31.629;178.813;16.3473
1467;08:55:13.0;17.6471;90;-5.4684;-2.3436;35;-0.66325;3037.5;42;11.6667;10;24;38.65;51.7647;0.745;0;2.09705;1.01264;0.987518;0;13;31.3137;3.19349;13.1517;43.0034;31.629;100.812;16.3473
1468;08:55:14.0;17.6471;90;-5.4684;-2.3436;35;-0.66325;3037.5;42;11.6667;44;23;7.9;13.3333;0.745;0;2.09705;1.01264;0.987518;0;13;6.40046;15.6239;2.68819;8.78983;6.46492;20.6059;16.3473
1469;08:55:15.0;17.6471;90;-5.4684;-2.3436;35;-0.66325;3037.5;42;11.6667;44;23;7.9;13.3333;0.705;0;4.00891;0.66668;1.49997;2;13;6.40046;15.6239;2.68819;8.78983;6.46492;20.6059;22.0496
1470;08:55:16.0;4.31373;90;0;-3.1248;35;-0.66325;3037.5;42;11.6667;44;23;7.9;13.3333;0.705;0;4.00891;0.66668;1.49997;2;13;6.40046;15.6239;2.68819;8.78983;6.46492;20.6059;22.0496
1471;08:55:17.0;4.31373;90;0;-3.1248;18;-0.83325;2296.75;32;8.88889;38;23;7.9;13.3333;0.705;0;4.00891;0.66668;1.49997;2;13;8.40061;11.9039;2.68819;8.78983;6.46492;27.2517;22.0496
1472;08:55:18.0;4.31373;90;0;-3.1248;18;-0.83325;2296.75;32;8.88889;38;23;4.07;11.7647;0.005;0;4.00891;0.66668;1.49997;2;13;4.32791;23.1058;1.38493;4.52843;3.33066;14.0398;22.0496
1473;08:55:19.0;3.92157;90;0;-3.1248;18;-0.83325;2296.75;32;8.88889;38;23;4.07;11.7647;0.005;0;5.10999;0.66668;1.49997;2;13;4.32791;23.1058;1.38493;4.52843;3.33066;14.0398;22.0496
1474;08:55:20.0;3.92157;90;0;2.3436;43;-0.58325;968.75;32;8.88889;38;23;4.07;11.7647;0.005;0;5.10999;0.66668;1.49997;2;13;4.32791;23.1058;1.38493;4.52843;3.33066;14.0398;22.0496
1475;08:55:21.0;3.92157;90;0;2.3436;43;-0.58325;968.75;6;1.66667;18;23;5.95;11.3725;0.005;0;5.10999;0.66668;1.49997;2;13;33.7442;2.96347;2.02465;6.62019;4.86915;48.6615;22.0496
1476;08:55:22.0;3.92157;90;0;2.3436;43;-0.58325;968.75;6;1.66667;18;23;5.95;11.3725;0.1;0;1.87683;1.04777;0.954407;0;13;33.7442;2.96347;2.02465;6.62019;4.86915;48.6615;22.0496
1477;08:55:23.0;4.70588;90;-0.7812;2.3436;43;-0.58325;968.75;6;1.66667;18;23;5.95;11.3725;0.1;0;1.87683;1.04777;0.954407;0;13;33.7442;2.96347;2.02465;6.62019;4.86915;48.6615;14.3595
1478;08:55:24.0;4.70588;90;-0.7812;0;49;-0.52325;1315.5;6;1.66667;31;23;5.95;11.3725;0.1;0;1.87683;1.04777;0.954407;0;13;33.7442;2.96347;2.02465;6.62019;4.86915;35.8349;14.3595
1479;08:55:25.0;4.70588;90;-0.7812;0;49;-0.52325;1315.5;6;1.66667;31;24;5.81;13.3333;0.825;0;1.87683;1.04777;0.954407;0;13;32.9502;3.03488;1.97701;6.46442;4.75458;34.9917;14.3595
1480;08:55:26.0;4.70588;90;-0.7812;0;49;-0.52325;1315.5;6;1.66667;31;24;5.81;13.3333;0.825;0;2.20715;0.981724;1.01862;0;13.1;32.9502;3.03488;1.97701;6.46442;4.75458;34.9917;14.9535
1481;08:55:27.0;2.7451;90;2.3436;-3.1248;33;-0.68325;1315.5;6;1.66667;31;24;5.81;13.3333;0.825;0;2.20715;0.981724;1.01862;0;13.1;32.9502;3.03488;1.97701;6.46442;4.75458;34.9917;14.9535
1482;08:55:28.0;2.7451;90;2.3436;-3.1248;33;-0.68325;853;4;1.11111;15;24;5.81;13.3333;0.825;0;2.20715;0.981724;1.01862;0;13.1;49.4254;2.02325;1.97701;6.46442;4.75458;53.9644;14.9535
1483;08:55:29.0;2.7451;90;2.3436;-3.1248;33;-0.68325;853;4;1.11111;15;24;9.44;14.1176;0.745;0;1.36133;1.15194;0.868103;0;13.1;80.3056;1.24524;3.21222;10.5033;7.72517;87.6805;14.9535
1484;08:55:30.0;5.88235;91;2.3436;-3.1248;33;-0.68325;853;4;1.11111;15;24;9.44;14.1176;0.745;0;1.36133;1.15194;0.868103;0;13;80.3056;1.24524;3.21222;10.5033;7.72517;87.6805;14.2909
1485;08:55:31.0;5.88235;91;0;-3.1248;46;-0.55325;1543.75;4;1.11111;15;24;9.44;14.1176;0.745;0;1.36133;1.15194;0.868103;0;13;80.3056;1.24524;3.21222;10.5033;7.72517;87.6805;14.2909
1486;08:55:32.0;5.88235;91;0;-3.1248;46;-0.55325;1543.75;12;3.33333;17;24;3.08;11.7647;0.745;0;1.36133;1.15194;0.868103;0;13;8.7338;11.4498;1.04806;3.42692;2.5205;15.8072;14.2909
1487;08:55:33.0;5.88235;91;0;-3.1248;46;-0.55325;1543.75;12;3.33333;17;24;3.08;11.7647;0.77;0;2.18213;0.985978;1.01422;0;13.1;8.7338;11.4498;1.04806;3.42692;2.5205;15.8072;14.2909
1488;08:55:34.0;3.13725;91;0;-3.1248;46;-0.55325;1543.75;12;3.33333;17;24;3.08;11.7647;0.77;0;2.18213;0.985978;1.01422;0;13.1;8.7338;11.4498;1.04806;3.42692;2.5205;15.8072;14.2886
